ID_Cliente;Churn;Genero;Idoso;Parceiro;Dependentes;Tempo_Contrato;Servico_Telefone;Linhas_Multiples;Servico_Internet;Seguranca_Online;Backup_Online;Protecao_Dispositivo;Suporte_Tecnico;Streaming_TV;Streaming_Filmes;Contrato;Fatura_Sem_Papel;Metodo_Pagamento;Faturamento_Mensal;Faturamento_Total;Faturamento_Diario;Servicos_Contratados
1074-Wvevg;0;Feminino;0;1;0;59;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Mailed Check;20,35;1267,0;0,6783333333333333;1,0
1075-Bgwoh;1;Masculino;1;1;0;16;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;98,75;1587,55;3,2916666666666665;6,0
1077-Huujm;0;Feminino;0;0;1;7;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;71,05;472,65;2,368333333333333;2,0
1078-Tdcrn;0;Feminino;1;1;0;3;0;0,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;30,75;82,85;1,025;2,0
1080-Bwsye;0;Masculino;1;1;0;64;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);25,65;1740,8;0,855;2,0
1084-Mnsmj;0;Feminino;0;1;1;51;1;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Credit Card (Automatic);85,5;4421,95;2,85;7,0
1084-Uqchv;1;Masculino;0;0;1;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);69,75;69,75;2,325;1,0
1085-Ldwam;0;Feminino;0;1;1;69;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Credit Card (Automatic);20,35;1442,65;0,6783333333333333;2,0
1086-Lxkfy;1;Feminino;0;1;1;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;69,1;69,1;2,3033333333333332;2,0
1087-Gruyi;0;Masculino;0;1;0;38;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);20,4;743,5;0,6799999999999999;1,0
1087-Udsih;1;Feminino;0;0;0;3;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;19,6;59,75;0,6533333333333334;2,0
1088-Auuzz;0;Masculino;0;1;1;56;1;1,0;Dsl;1,0;1,0;0,0;1,0;0,0;1,0;Two Year;1;Credit Card (Automatic);75,85;4261,2;2,5283333333333333;7,0
1088-Cnnkb;0;Masculino;0;1;0;63;1;1,0;Dsl;1,0;1,0;1,0;1,0;0,0;1,0;One Year;0;Credit Card (Automatic);80,0;5040,2;2,6666666666666665;7,0
1089-Hdmkp;0;Masculino;1;0;1;11;1;0,0;Dsl;0,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Electronic Check;54,55;601,25;1,8183333333333331;4,0
1089-Xzwhh;0;Feminino;0;1;1;24;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Mailed Check;19,7;494,05;0,6566666666666666;2,0
1090-Eselr;0;Masculino;0;1;1;72;1;0,0;Fiber Optic;1,0;1,0;0,0;1,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);105,5;7611,55;3,5166666666666666;6,0
1090-Pykci;0;Feminino;0;1;1;69;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;0,0;One Year;1;Credit Card (Automatic);105,1;7234,8;3,503333333333333;8,0
1091-Sozga;0;Feminino;0;1;1;56;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;One Year;1;Credit Card (Automatic);99,8;5515,45;3,3266666666666667;6,0
1092-Ganhu;1;Masculino;0;0;0;17;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;76,65;1313,55;2,555;3,0
1092-Wpivq;0;Feminino;0;1;1;18;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;25,1;428,45;0,8366666666666667;2,0
1093-Yswca;0;Masculino;0;0;0;11;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);19,55;223,15;0,6516666666666667;1,0
1094-Bkosx;0;Feminino;0;1;1;45;0;0,0;Dsl;0,0;1,0;1,0;1,0;0,0;1,0;One Year;0;Bank Transfer (Automatic);51,0;2264,5;1,7;4,0
1095-Judtc;1;Feminino;1;0;0;47;1;1,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;0,0;Month-To-Month;1;Electronic Check;95,05;4504,55;3,1683333333333334;6,0
1095-Wgngg;0;Feminino;0;1;0;61;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);101,05;5971,25;3,368333333333333;6,0
1096-Adrux;0;Feminino;0;1;1;66;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Bank Transfer (Automatic);74,25;4859,25;2,475;3,0
1097-Fspvw;0;Feminino;0;0;0;42;1;0,0;Dsl;1,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Credit Card (Automatic);54,55;2455,05;1,8183333333333331;3,0
1098-Kfqec;0;Feminino;0;1;1;55;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);19,4;1083,0;0,6466666666666666;1,0
1098-Tdvuq;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);19,25;19,25;0,6416666666666667;2,0
1099-Btkwt;0;Feminino;0;1;0;68;0;0,0;Dsl;1,0;0,0;1,0;0,0;1,0;1,0;One Year;1;Electronic Check;54,4;3723,65;1,8133333333333332;5,0
1099-Godlo;0;Feminino;0;1;1;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,35;20,35;0,6783333333333333;1,0
1100-Ddvrv;0;Masculino;0;1;0;17;0;0,0;Dsl;0,0;1,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Mailed Check;49,8;836,35;1,66;4,0
1101-Sswag;0;Feminino;0;1;0;15;1;1,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;51,1;711,15;1,7033333333333334;3,0
1104-Fejam;0;Masculino;0;1;1;28;1;1,0;Dsl;0,0;1,0;0,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;64,4;1802,15;2,146666666666667;4,0
1104-Tnlza;0;Masculino;1;1;0;28;1;1,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;105,8;2998,0;3,5266666666666664;7,0
1106-Hrlkz;0;Masculino;0;1;1;40;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;19,6;808,95;0,6533333333333334;1,0
1110-Kylgq;0;Feminino;0;0;0;63;1;1,0;Fiber Optic;1,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Credit Card (Automatic);108,25;6780,1;3,6083333333333334;7,0
1112-Cunao;1;Feminino;1;0;0;15;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;89,85;1424,95;2,9949999999999997;4,0
1113-Iujyx;1;Feminino;0;1;0;14;1;0,0;Fiber Optic;1,0;1,0;0,0;1,0;1,0;1,0;One Year;0;Mailed Check;105,95;1348,9;3,5316666666666667;6,0
1114-Cenim;1;Masculino;0;0;1;54;1;1,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Credit Card (Automatic);55,0;3092,65;1,8333333333333333;4,0
1116-Dxxdf;0;Masculino;0;0;0;39;1;0,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Two Year;1;Electronic Check;100,45;3801,7;3,3483333333333336;6,0
1116-Fryvh;0;Feminino;0;1;1;48;0;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;Two Year;0;Mailed Check;39,4;1978,65;1,3133333333333332;3,0
1119-Vjaqv;0;Masculino;1;1;0;6;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;80,8;457,1;2,6933333333333334;4,0
1120-Bmwub;1;Feminino;0;0;0;16;1;0,0;Dsl;0,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Mailed Check;53,9;834,15;1,7966666666666666;4,0
1121-Qsivb;0;Feminino;0;0;1;44;1;1,0;Dsl;0,0;1,0;0,0;0,0;1,0;1,0;One Year;1;Mailed Check;77,55;3471,1;2,585;6,0
1122-Jwtjw;1;Masculino;0;1;1;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;70,65;70,65;2,355;2,0
1122-Yjbcs;0;Masculino;0;1;0;69;1;0,0;Dsl;1,0;1,0;0,0;0,0;0,0;0,0;One Year;1;Credit Card (Automatic);53,65;3804,4;1,7883333333333333;4,0
1125-Snvck;0;Feminino;1;0;0;49;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;43,8;2106,05;1,46;1,0
1131-Alzwv;0;Feminino;0;0;0;24;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);24,6;605,25;0,8200000000000001;2,0
1131-Qqzeb;0;Masculino;1;1;0;71;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);23,95;1756,2;0,7983333333333333;2,0
1131-Suekt;0;Masculino;0;1;1;61;1;0,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);98,45;6145,2;3,2816666666666667;6,0
1133-Kxcge;0;Feminino;0;0;0;18;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Mailed Check;20,1;407,05;0,67;1,0
1134-Ywtyf;0;Masculino;0;1;0;27;1;0,0;Dsl;0,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Electronic Check;53,8;1389,85;1,7933333333333332;4,0
1135-Hiori;0;Feminino;0;1;1;64;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;One Year;1;Electronic Check;111,45;7266,95;3,7150000000000003;8,0
1135-Lmecx;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,85;19,85;0,6616666666666667;1,0
1136-Xgequ;0;Feminino;0;1;1;50;1;1,0;Dsl;0,0;1,0;1,0;1,0;1,0;1,0;One Year;1;Credit Card (Automatic);84,15;4164,4;2,805;8,0
1137-Dgowi;0;Feminino;0;1;0;30;1;0,0;Dsl;0,0;1,0;1,0;1,0;0,0;1,0;One Year;0;Bank Transfer (Automatic);70,25;2198,9;2,341666666666667;5,0
1139-Wuoah;0;Masculino;0;0;0;57;0;0,0;Dsl;0,0;0,0;1,0;1,0;1,0;1,0;Two Year;0;Credit Card (Automatic);53,35;3090,05;1,7783333333333333;4,0
1140-Ukvzg;0;Feminino;0;0;0;17;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;24,8;475,25;0,8266666666666667;2,0
1142-Ihloo;0;Feminino;0;0;0;51;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;One Year;0;Credit Card (Automatic);87,55;4475,9;2,9183333333333334;3,0
1142-Waczw;1;Masculino;0;0;0;2;0;0,0;Dsl;0,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);29,85;75,6;0,995;1,0
1143-Nmnqj;1;Feminino;0;0;0;2;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;85,7;169,8;2,856666666666667;4,0
1150-Ftqgn;0;Feminino;0;1;1;60;1;1,0;Fiber Optic;1,0;1,0;0,0;0,0;1,0;0,0;One Year;0;Bank Transfer (Automatic);94,15;5811,8;3,1383333333333336;5,0
1150-Wfarn;1;Feminino;0;1;1;67;1;1,0;Fiber Optic;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);108,75;7156,2;3,625;8,0
1153-Gnolc;0;Masculino;0;0;0;33;0;0,0;Dsl;0,0;1,0;0,0;0,0;1,0;0,0;One Year;1;Electronic Check;39,1;1309,0;1,3033333333333335;3,0
1154-Hywwo;0;Masculino;0;0;0;38;1;0,0;Dsl;1,0;1,0;0,0;1,0;1,0;0,0;One Year;0;Mailed Check;70,6;2708,2;2,353333333333333;5,0
1156-Zfydo;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;19,75;19,75;0,6583333333333333;1,0
1157-Bqcuw;1;Masculino;0;0;0;1;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,95;74,95;2,4983333333333335;3,0
1159-Wfsgr;0;Feminino;0;1;1;16;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;20,4;321,4;0,6799999999999999;1,0
1162-Ecvii;0;Masculino;1;1;0;72;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);109,75;7932,5;3,658333333333333;8,0
1163-Onyey;0;Masculino;0;1;1;41;1;1,0;Dsl;1,0;1,0;1,0;0,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);74,55;3023,55;2,485;7,0
1163-Vipri;0;Feminino;0;1;1;65;1;1,0;Fiber Optic;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;0;Electronic Check;109,3;7337,55;3,643333333333333;7,0
1166-Pqlgg;0;Feminino;0;1;1;72;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);19,55;1463,45;0,6516666666666667;1,0
1167-Oyzjf;0;Feminino;1;1;0;67;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);20,05;1263,05;0,6683333333333333;2,0
1169-Saocl;0;Masculino;0;0;0;49;1;1,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);106,65;5168,1;3,555;7,0
1169-Wcvak;0;Masculino;0;1;0;19;1;1,0;Fiber Optic;1,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Credit Card (Automatic);88,8;1672,35;2,96;6,0
1170-Sasml;0;Feminino;0;1;0;69;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);85,4;5869,4;2,8466666666666667;5,0
1171-Tykur;0;Masculino;0;1;0;47;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;25,4;1139,2;0,8466666666666666;2,0
1172-Viybp;0;Masculino;0;1;1;53;1;1,0;Dsl;1,0;1,0;0,0;0,0;0,0;1,0;Two Year;0;Bank Transfer (Automatic);69,7;3686,05;2,3233333333333333;5,0
1173-Noeyg;0;Feminino;0;1;0;27;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;1,0;Month-To-Month;0;Bank Transfer (Automatic);90,15;2423,4;3,0050000000000003;4,0
1173-Xzpyf;0;Feminino;0;0;0;11;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;89,2;990,3;2,9733333333333336;5,0
1174-Fgifn;0;Feminino;0;1;1;28;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;0,0;1,0;One Year;1;Electronic Check;90,45;2509,25;3,015;5,0
1177-Xzbjl;0;Masculino;0;1;1;53;1;1,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);64,15;3491,55;2,1383333333333336;5,0
1178-Pzgab;0;Feminino;0;0;0;19;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);20,25;383,65;0,675;1,0
1179-Inlat;0;Masculino;0;0;0;3;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Mailed Check;19,45;69,25;0,6483333333333333;2,0
1183-Canvh;0;Feminino;0;1;0;23;1;0,0;Dsl;0,0;0,0;0,0;1,0;1,0;0,0;One Year;0;Bank Transfer (Automatic);60,0;1347,15;2,0;3,0
1184-Pjvdb;1;Masculino;0;1;0;10;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;79,95;857,2;2,665;3,0
1187-Wilmm;0;Masculino;0;1;1;63;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);89,4;5597,65;2,98;9,0
1193-Rtslk;1;Feminino;0;0;0;38;1;0,0;Fiber Optic;1,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Credit Card (Automatic);83,9;3233,6;2,796666666666667;5,0
1194-Bhjyc;0;Masculino;0;1;0;61;0;0,0;Dsl;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Mailed Check;62,15;3778,85;2,0716666666666668;6,0
1194-Hvaif;0;Feminino;0;1;0;27;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;0;Credit Card (Automatic);95,0;2462,55;3,1666666666666665;4,0
1194-Spvsp;0;Masculino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);19,65;19,65;0,6549999999999999;1,0
1195-Oiyej;1;Masculino;0;0;0;13;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;91,1;1135,7;3,0366666666666666;4,0
1195-Uqfhq;0;Masculino;0;0;0;61;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;One Year;0;Electronic Check;104,0;6363,45;3,466666666666667;6,0
1196-Amora;1;Masculino;0;0;0;7;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;73,6;520,0;2,453333333333333;2,0
1197-Bvmvg;0;Feminino;1;0;0;4;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,45;294,45;2,481666666666667;3,0
1200-Tuzhr;0;Feminino;1;0;0;8;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;85,2;695,75;2,8400000000000003;3,0
1202-Kkgfu;0;Feminino;0;1;0;12;1;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);54,2;690,5;1,8066666666666669;3,0
1205-Wnwpj;1;Feminino;0;0;0;7;1;0,0;Dsl;0,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;1;Mailed Check;59,5;415,95;1,9833333333333334;4,0
1206-Ehbdd;0;Feminino;0;1;0;56;1;0,0;Fiber Optic;1,0;0,0;1,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);80,3;4513,65;2,6766666666666667;3,0
1207-Blksa;0;Feminino;0;1;1;52;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;23,05;1255,1;0,7683333333333333;2,0
1208-Dnhln;1;Masculino;0;1;1;23;1;1,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Credit Card (Automatic);48,35;1067,15;1,6116666666666668;3,0
1208-Nbvfh;0;Masculino;0;1;1;20;1;0,0;Dsl;0,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;49,6;939,8;1,6533333333333333;3,0
1209-Vffoc;0;Masculino;0;1;1;68;0;0,0;Dsl;1,0;1,0;1,0;1,0;0,0;1,0;Two Year;1;Mailed Check;56,4;3948,45;1,88;6,0
1212-Glhmd;0;Masculino;0;0;0;3;1;0,0;Fiber Optic;1,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Mailed Check;86,05;244,85;2,868333333333333;4,0
1213-Ngcun;1;Feminino;0;0;0;6;1;0,0;Dsl;0,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);49,65;267,35;1,655;3,0
1215-Exrmo;0;Masculino;0;1;0;50;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,55;1067,65;0,685;1,0
1215-Figmp;0;Masculino;0;0;0;60;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);89,9;5450,7;2,996666666666667;5,0
1215-Vfyvk;0;Feminino;0;0;0;4;0;0,0;Dsl;1,0;0,0;1,0;1,0;0,0;1,0;Month-To-Month;0;Mailed Check;48,25;202,25;1,6083333333333334;4,0
1216-Bgtsp;0;Masculino;0;0;0;45;1;1,0;Fiber Optic;1,0;0,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Credit Card (Automatic);108,45;4964,7;3,615;8,0
1216-Jwvux;0;Masculino;0;1;1;25;1;0,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;75,5;1901,05;2,5166666666666666;3,0
1217-Vaswc;0;Masculino;1;1;0;43;1;0,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);100,55;4304,0;3,3516666666666666;6,0
1218-Vkfpe;1;Feminino;0;1;1;12;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,0;233,55;0,6333333333333333;1,0
1219-Nnddo;0;Feminino;0;0;0;9;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;76,85;663,55;2,5616666666666665;3,0
1221-Ghzep;0;Feminino;0;0;0;62;1;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;1,0;Two Year;1;Mailed Check;65,1;3846,75;2,17;5,0
1222-Kjnzd;0;Masculino;0;1;1;40;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);20,4;745,3;0,6799999999999999;2,0
1222-Lryko;0;Masculino;0;0;1;6;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;26,35;184,05;0,8783333333333334;2,0
1223-Unpks;0;Masculino;0;1;1;20;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,05;400,0;0,6683333333333333;1,0
1226-Ienzn;0;Masculino;1;0;0;16;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;78,75;1218,25;2,625;3,0
1226-Jznkr;0;Feminino;0;1;1;8;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Electronic Check;19,8;160,05;0,66;1,0
1226-Udfzr;1;Feminino;0;0;0;2;1;0,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;49,6;114,7;1,6533333333333333;3,0
1227-Udmzr;0;Feminino;0;1;0;72;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);91,15;6637,9;3,0383333333333336;9,0
1228-Fzfrv;1;Masculino;0;1;1;50;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Credit Card (Automatic);105,95;5341,8;3,5316666666666667;6,0
1228-Zlnbx;0;Masculino;0;0;0;21;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;75,3;1570,7;2,51;2,0
1229-Rcalf;0;Feminino;0;1;0;64;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;1,0;One Year;1;Electronic Check;115,0;7396,15;3,8333333333333335;9,0
1230-Qajdw;0;Masculino;0;0;0;3;1;1,0;Dsl;0,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;1;Mailed Check;65,25;209,9;2,175;5,0
1231-Yndek;0;Masculino;0;0;0;58;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);19,15;1035,5;0,6383333333333333;2,0
1232-Tpuya;0;Feminino;1;1;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;69,55;69,55;2,3183333333333334;2,0
1235-Gpkns;0;Feminino;0;0;1;5;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;46,0;221,7;1,5333333333333334;1,0
1236-Wfcdv;1;Masculino;1;0;0;14;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;0;Credit Card (Automatic);90,45;1266,1;3,015;3,0
1237-Wiyyz;0;Feminino;0;0;0;18;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;19,55;389,25;0,6516666666666667;2,0
1240-Hcboh;0;Feminino;0;0;0;67;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Mailed Check;26,1;1759,55;0,87;3,0
1240-Knsez;1;Masculino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;20,1;20,1;0,67;2,0
1241-Ezfmj;0;Masculino;0;1;0;61;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);25,45;1538,6;0,8483333333333333;2,0
1241-Fpmof;0;Masculino;0;0;0;52;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;19,65;1025,05;0,6549999999999999;1,0
1245-Harps;0;Feminino;0;1;0;14;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,4;292,4;0,6799999999999999;1,0
1247-Qbvsh;0;Feminino;0;1;1;43;1;0,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;50,2;2169,4;1,6733333333333333;2,0
1248-Dyxub;0;Masculino;0;1;1;52;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;24,8;1229,1;0,8266666666666667;2,0
1251-Krreg;1;Masculino;0;0;0;2;1;1,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;54,4;114,1;1,8133333333333332;4,0
1251-Stysz;0;Feminino;1;0;0;4;1;1,0;Fiber Optic;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;80,25;303,7;2,675;4,0
1254-Izeyf;1;Feminino;1;0;0;31;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;99,95;3186,65;3,3316666666666666;6,0
1257-Sxuxq;0;Masculino;0;1;1;5;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,45;86,05;0,6483333333333333;1,0
1258-Ymznm;0;Feminino;1;0;0;27;1;1,0;Fiber Optic;1,0;1,0;1,0;0,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);110,5;2857,6;3,683333333333333;8,0
